objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23765E+18,243.7088761,-0.915652958,17.62068,15.69075,14.76769,14.31505,13.95473,3.89641E+17,GALAXY,0.0307668
1.23765E+18,244.5126642,-0.93418266,19.15212,17.99676,17.46325,17.13639,16.90615,3.89618E+17,GALAXY,0.04402394
1.23765E+18,244.8139448,-0.937774721,18.79789,19.06968,19.44888,19.74491,20.02618,3.89589E+17,STAR,0.000609734
1.23765E+18,245.3593715,-0.905392882,19.38708,18.19326,17.8012,17.4931,17.41196,4.09908E+17,GALAXY,0.06565089
1.23765E+18,245.4176593,-0.855605147,19.22643,17.26748,16.38367,15.95421,15.61573,4.09905E+17,GALAXY,0.04565
1.23765E+18,245.4760412,-0.859924279,19.40078,17.28001,16.32973,15.87253,15.48295,4.09909E+17,GALAXY,0.04462435
1.23765E+18,245.5388243,-0.87255523,19.18054,17.21457,16.28468,15.84518,15.48317,3.89565E+17,GALAXY,0.04954444
1.23765E+18,245.7006332,-0.844300582,18.03035,16.36745,15.51038,15.04473,14.68656,4.09906E+17,GALAXY,0.04593659
1.23765E+18,190.4505601,-1.831012327,18.4591,16.51983,15.75238,15.48741,15.35064,3.26184E+18,STAR,1.38E-06
1.23765E+18,190.4709255,-1.652487567,17.85715,16.83519,16.59961,16.5368,16.54765,3.26183E+18,STAR,6.34E-05
1.23765E+18,190.476595,-1.708044671,18.91574,17.5821,17.05542,16.86038,16.76666,3.26183E+18,STAR,6.24E-05
1.23765E+18,190.5122473,-1.786499802,19.00891,18.05666,17.78386,17.6662,17.62791,3.26185E+18,STAR,0.000200907
1.23765E+18,190.5339257,-1.810362259,18.01772,16.45232,15.82048,15.52849,15.36495,3.26184E+18,STAR,7.32E-05
1.23765E+18,190.5587991,-1.648443147,18.09324,16.95069,16.50486,16.34771,16.29037,3.78396E+17,STAR,4.98E-05
1.23765E+18,190.4738453,-1.659103647,19.26265,17.69601,16.97675,16.58943,16.29147,3.77346E+17,GALAXY,0.07114742
1.23765E+18,190.5736184,-1.848114412,19.41498,18.32751,17.86011,17.63316,17.48206,3.26185E+18,STAR,0.000233351
1.23765E+18,192.7173852,-1.833461186,19.35886,18.16803,17.69611,17.43306,17.33385,3.79548E+17,GALAXY,0.08235813
1.23765E+18,192.8578638,-1.828056571,19.05648,17.13958,16.20631,15.78197,15.45795,3.79555E+17,GALAXY,0.08341095
1.23765E+18,192.8738547,-1.838520257,18.76445,16.66051,15.67599,15.22837,14.8683,3.79557E+17,GALAXY,0.08187334
1.23765E+18,192.8795225,-1.677830577,19.04404,17.56175,16.78729,16.38597,16.10576,3.79574E+17,GALAXY,0.08532298
1.23765E+18,192.9420361,-1.800278671,19.32838,17.96665,17.33641,16.88271,16.66307,3.79563E+17,GALAXY,0.08659529
1.23765E+18,192.9901136,-1.741589178,19.25494,18.05684,17.47571,17.04075,16.85567,3.79564E+17,GALAXY,0.1091365
1.23765E+18,193.0405718,-1.642699311,18.71671,16.93363,16.02312,15.60555,15.2958,3.79572E+17,GALAXY,0.08114506
1.23765E+18,193.0486873,-1.68380464,19.13687,17.80451,17.14688,16.78065,16.51969,3.79576E+17,GALAXY,0.08203803
1.23765E+18,193.1502585,-1.804911765,17.87052,16.85987,16.79042,16.79421,16.81842,3.79562E+17,STAR,6.45E-05
1.23765E+18,193.1345224,-1.811915362,19.20085,18.14537,17.60779,17.26182,17.05902,3.79562E+17,GALAXY,0.0862603
1.23765E+18,193.1406193,-1.730178142,17.13516,15.87359,15.33456,15.08145,14.95494,3.79577E+17,GALAXY,0.003767548
1.23765E+18,193.1404442,-1.712403905,19.1871,18.02641,17.34229,16.9536,16.70847,3.79575E+17,GALAXY,0.1248361
1.23765E+18,193.3721323,-1.742030018,17.92871,16.82208,16.44805,16.28875,16.14137,3.79567E+17,GALAXY,0.01642706
1.23765E+18,193.4408295,-1.772790717,18.84191,17.49674,16.65885,16.25232,15.9615,3.8065E+17,GALAXY,0.120496
1.23765E+18,193.7060331,-1.678847356,18.02738,17.12518,16.83126,16.7246,16.70394,3.79597E+17,STAR,0.000288458
1.23765E+18,193.7061864,-1.631296313,19.04014,17.3432,16.52445,16.11136,15.80949,3.79595E+17,GALAXY,0.08522543
1.23765E+18,193.6708814,-1.665531488,18.89759,17.37154,16.6409,16.25086,16.00642,3.79598E+17,GALAXY,0.08481703
1.23765E+18,193.8074806,-1.768376761,17.62936,16.40849,16.22961,16.2002,16.18174,3.79588E+17,STAR,0.000695016
1.23765E+18,193.9136323,-1.81178739,18.98961,17.76117,17.30441,17.09516,16.98942,3.79591E+17,STAR,0.000551426
1.23765E+18,194.0062411,-1.7717466,19.22355,17.13548,16.11835,15.66454,15.32443,3.80663E+17,GALAXY,0.1183576
1.23765E+18,194.1131561,-1.721930376,19.0531,17.81709,17.21928,16.84888,16.63242,3.8066E+17,GALAXY,0.1201489
1.23765E+18,194.1989606,-1.805647638,17.41914,16.35844,16.14105,16.08797,16.07644,3.80661E+17,STAR,9.29E-05
1.23765E+18,194.2259818,-1.811166176,17.86465,16.53072,15.90622,15.57236,15.34255,3.8066E+17,GALAXY,0.05671719
1.23765E+18,194.2391329,-1.693676533,18.94649,17.85831,17.42225,17.25381,17.12741,3.80657E+17,GALAXY,0.009716957
1.23765E+18,194.3800721,-1.640512712,18.64004,16.95135,16.12582,15.71847,15.41109,3.80666E+17,GALAXY,0.08852582
1.23765E+18,194.4335969,-1.62872663,18.13341,17.11158,16.71802,16.47349,16.30622,3.80664E+17,GALAXY,0.03508902
1.23765E+18,194.4698617,-1.693009069,19.01566,17.81111,17.38359,17.14008,16.99633,3.80667E+17,GALAXY,0.03156466
1.23765E+18,194.481599,-1.737874522,18.86491,17.07099,16.19325,15.78674,15.47797,3.80674E+17,GALAXY,0.08272012
1.23765E+18,194.7598407,-1.702534171,18.63255,16.57811,15.6468,15.19222,14.86916,3.80699E+17,GALAXY,0.08059726
1.23765E+18,194.6339345,-1.689075589,19.00071,17.09366,16.1177,15.67527,15.35365,3.80678E+17,GALAXY,0.08904649
1.23765E+18,194.6342618,-1.652372236,19.4151,17.68695,16.70525,16.27765,15.93541,3.80679E+17,GALAXY,0.1200032
1.23765E+18,194.6537181,-1.793003503,18.58799,16.6835,15.74352,15.30691,14.99139,3.80684E+17,GALAXY,0.08196446
1.23765E+18,194.6752834,-1.659887692,19.21738,17.31578,16.41544,15.99081,15.67586,3.80697E+17,GALAXY,0.08124225
1.23765E+18,194.8470048,-1.811185316,18.79642,17.04128,16.13162,15.65995,15.31691,3.80694E+17,GALAXY,0.08451008
1.23765E+18,194.8506189,-1.685548542,19.22482,17.71762,16.91449,16.47198,16.16048,3.80712E+17,GALAXY,0.08280846
1.23765E+18,194.8597144,-1.782810151,17.59981,16.03779,15.26215,14.83516,14.55905,3.80692E+17,GALAXY,0.08311169
1.23765E+18,194.8611527,-1.623448928,19.11447,17.40833,16.57962,16.1275,15.81666,3.80713E+17,GALAXY,0.07855483
1.23765E+18,194.8830498,-1.764639501,18.81147,16.70889,15.78511,15.33613,15.00298,3.80694E+17,GALAXY,0.08481137
1.23765E+18,195.1489607,-1.713113083,19.32156,17.39665,16.3648,15.91998,15.53555,3.80703E+17,GALAXY,0.1198605
1.23765E+18,195.1764623,-1.71703086,19.34681,17.55589,16.74694,16.37024,16.06155,3.80715E+17,GALAXY,0.08273707
1.23765E+18,195.2101222,-1.654655316,18.32047,17.14743,16.56932,16.18626,15.94812,3.80722E+17,GALAXY,0.05613316
1.23765E+18,195.2729691,-1.826487301,18.73336,17.78398,17.44286,17.31134,17.32771,3.81771E+17,STAR,0.000112397
1.23765E+18,195.2804494,-1.758240875,18.74974,17.36637,16.51251,16.04428,15.74896,3.81773E+17,GALAXY,0.1349204
1.23765E+18,195.4858292,-1.699231142,18.67879,17.62924,17.17206,16.8415,16.7385,3.81769E+17,GALAXY,0.08347463
1.23765E+18,195.557005,-1.718499399,19.463,17.85267,16.85007,16.32718,15.8959,3.80727E+17,GALAXY,0.04057404
1.23765E+18,195.7174759,-1.634530741,19.1035,17.84834,17.58394,17.48512,17.45685,3.81768E+17,STAR,0.000326558
1.23765E+18,195.7561827,-1.639046129,19.28592,17.3528,16.42831,15.99731,15.66107,3.80723E+17,GALAXY,0.08293897
1.23765E+18,195.8618954,-1.691676062,19.39311,18.55633,18.28487,18.18933,18.16454,4.5611E+18,STAR,0.000520764
1.23765E+18,195.9752076,-1.761577086,19.18486,17.8323,17.14895,16.71852,16.4731,3.81782E+17,GALAXY,0.08468982
1.23765E+18,196.131465,-1.637332037,18.82675,17.94979,17.65339,17.56256,17.55685,3.81783E+17,STAR,0.000454592
1.23765E+18,196.4647777,-1.793495428,19.05363,18.21466,17.94362,17.64504,17.60069,3.81805E+17,GALAXY,0.0905709
1.23765E+18,196.5466906,-1.790369879,19.14601,18.00452,17.5069,17.18662,17.01548,3.81805E+17,GALAXY,0.1136061
1.23765E+18,196.5926744,-1.681155074,16.10991,14.43175,13.69538,13.31574,13.04271,4.56105E+18,GALAXY,0.01861174
1.23765E+18,196.8406791,-1.632790044,17.84319,15.92807,15.03504,14.61639,14.28344,3.81839E+17,GALAXY,0.0798021
1.23765E+18,197.0592521,-1.637006493,19.32431,17.55904,16.48802,15.99312,15.61646,3.82901E+17,GALAXY,0.1331378
1.23765E+18,197.0729425,-1.781805455,19.25051,18.16952,17.7007,17.48779,17.39098,3.82902E+17,STAR,6.08E-05
1.23765E+18,197.1456015,-1.748906724,18.59873,16.70309,15.75907,15.324,14.97346,3.81849E+17,GALAXY,0.0838188
1.23765E+18,197.2965213,-1.662985455,18.04474,18.15159,18.46519,18.71597,18.97842,3.8185E+17,STAR,0.00016789
1.23765E+18,197.2172187,-1.681603232,19.4293,17.54296,16.61768,16.19344,15.83438,3.8185E+17,GALAXY,0.0853075
1.23765E+18,197.2989207,-1.725644291,19.14457,17.20895,16.27808,15.82775,15.48799,3.81848E+17,GALAXY,0.08225905
1.23765E+18,197.3295762,-1.62253054,17.46859,15.46095,14.47353,14.01096,13.72189,3.82911E+17,GALAXY,0.08328921
1.23765E+18,197.3234183,-1.615021163,19.39975,17.44118,16.46556,16.02475,15.71068,4.56344E+18,GALAXY,0.08505303
1.23765E+18,133.0408293,-0.339689565,17.4473,16.45152,16.10897,15.96477,15.93397,5.26976E+17,STAR,0.000528348
1.23765E+18,133.2807418,-0.367745307,18.54196,18.63808,18.95907,19.21638,19.56826,4.29195E+18,STAR,0.000537424
1.23765E+18,133.2750731,-0.23077527,19.2125,17.74898,16.85139,16.40241,16.07051,5.26958E+17,GALAXY,0.1059132
1.23765E+18,133.407231,-0.256751699,18.93969,17.71239,17.11786,16.75237,16.55097,5.26959E+17,GALAXY,0.1077768
1.23765E+18,133.6866714,-0.406757498,18.92356,17.55324,17.06433,16.8991,16.83256,5.26934E+17,STAR,0.000463272
1.23765E+18,133.9872504,-0.253961303,19.23499,17.57704,16.69026,16.27714,15.95972,5.28128E+17,GALAXY,0.1206584
1.23765E+18,134.3382923,-0.221506839,18.35898,17.40243,17.09592,16.97804,16.94247,5.28107E+17,STAR,0.000438556
1.23765E+18,134.4282156,-0.267498809,19.01972,17.94337,17.78397,17.75214,17.75113,5.28106E+17,STAR,0.000204651
1.23765E+18,134.4386257,-0.356604678,18.93132,17.76614,17.33686,17.11119,16.92546,5.28105E+17,GALAXY,0.02826478
1.23765E+18,134.5264862,-0.313704871,17.8213,16.73598,16.36774,16.24125,16.20471,5.28103E+17,STAR,0.000113834
1.23765E+18,134.9505033,-0.362959735,19.25016,17.43886,16.47477,16.01764,15.6806,5.29245E+17,GALAXY,0.1210063
1.23765E+18,135.0461584,-0.301824292,19.14746,18.00217,17.52179,17.18483,16.95704,5.29246E+17,GALAXY,0.04187227
1.23765E+18,135.2091845,-0.263619767,19.08634,17.96816,17.8578,17.87737,17.92387,5.2806E+17,STAR,0.000150452
1.23765E+18,135.2429979,-0.291958123,17.6378,16.60529,16.31281,16.22826,16.21586,5.2806E+17,STAR,4.73E-05
1.23765E+18,135.3323852,-0.264451129,18.47671,17.54165,17.20074,17.07099,17.02741,4.29882E+18,STAR,0.000746748
1.23765E+18,135.3639869,-0.418414535,16.89802,15.21905,14.48275,14.07463,13.7594,5.29241E+17,GALAXY,0.05290393
1.23765E+18,135.4565447,-0.397924305,18.20021,16.23016,15.32495,14.89281,14.53563,5.29244E+17,GALAXY,0.05289816
1.23765E+18,135.4856373,-0.385185418,19.07209,17.87767,17.4714,17.21791,17.04388,5.2924E+17,GALAXY,0.05395329
1.23765E+18,135.8609168,-0.313344427,18.80776,17.87525,17.50305,17.3591,17.28555,4.29878E+18,STAR,0.000662696
1.23765E+18,136.0001964,-0.333161388,18.83751,17.66744,17.26062,16.9697,16.79024,5.29218E+17,GALAXY,0.0611847
1.23765E+18,136.1402267,-0.314806803,19.20714,18.00119,17.57786,17.35514,17.2178,5.2922E+17,GALAXY,0.02751689
1.23765E+18,136.6010615,-0.407816914,18.18121,17.71985,17.9325,18.12153,18.34829,5.29195E+17,STAR,8.81E-05
1.23765E+18,136.6404069,-0.32685669,17.45148,16.50185,16.20102,16.07798,16.03928,5.29201E+17,STAR,0.000673496
1.23765E+18,137.7998978,-0.234831952,19.24753,18.0439,17.50251,17.15778,16.90257,5.31498E+17,GALAXY,0.05434996
1.23765E+18,137.8612517,-0.327420366,17.74333,16.77041,16.45164,16.33298,16.32176,5.31499E+17,STAR,0.000223453
1.23765E+18,137.8687529,-0.264503968,18.55406,17.19214,16.61083,16.25412,16.04838,5.31497E+17,GALAXY,0.06508687
1.23765E+18,138.3918165,-0.252655945,18.63949,16.71579,15.82174,15.39255,15.06293,5.31477E+17,GALAXY,0.07023016
1.23765E+18,139.1315982,-0.350656253,19.00372,17.77864,17.96796,18.11493,18.20604,5.31464E+17,STAR,5.64E-05
1.23765E+18,139.4326995,-0.251646696,17.78465,17.66002,20.41024,18.2438,17.28047,5.31443E+17,STAR,3.42E-05
1.23765E+18,139.3337678,-0.411423921,19.20749,17.21366,16.21705,15.7857,15.42749,5.31441E+17,GALAXY,0.1028747
1.23765E+18,139.4616834,-0.278478031,15.76528,14.28641,13.47521,13.02764,12.64272,5.31444E+17,GALAXY,0.01747737
1.23765E+18,139.7250587,-0.420125565,17.73573,16.75834,16.46334,16.33224,16.32932,5.3143E+17,STAR,0.000328985
1.23765E+18,139.7462248,-0.216440987,17.55263,15.54139,14.61272,14.14885,13.79522,5.31433E+17,GALAXY,0.05581399
1.23765E+18,139.6567352,-0.315977108,19.26911,17.5652,16.75293,16.36765,16.07007,5.31444E+17,GALAXY,0.05522676
1.23765E+18,139.8466991,-0.213300812,18.55487,17.51653,17.04767,16.73995,16.52725,5.33762E+17,GALAXY,0.03855975
1.23765E+18,139.884353,-0.410065612,18.9006,17.85682,17.43031,17.19864,16.96187,5.3376E+17,GALAXY,0.03866367
1.23765E+18,139.8849639,-0.299924289,19.42696,17.71086,16.87925,16.47094,16.16761,5.33761E+17,GALAXY,0.05417539
1.23765E+18,139.9206461,-0.364254168,18.9235,17.20934,16.39819,15.99525,15.67461,5.33764E+17,GALAXY,0.05486805
1.23765E+18,140.0639665,-0.238196293,19.20398,18.29586,17.95867,17.83002,17.75826,4.30207E+18,STAR,0.000491703
1.23765E+18,140.283875,-0.231050179,19.40127,17.9801,17.43644,17.14599,17.05104,5.33752E+17,GALAXY,0.06103611
1.23765E+18,140.3072804,-0.230443031,18.19032,16.49333,15.68353,15.28493,14.97634,5.33753E+17,GALAXY,0.05490463
1.23765E+18,140.3727289,-0.268876225,17.82834,15.9526,15.11721,14.70856,14.37973,5.3375E+17,GALAXY,0.0256775
1.23765E+18,140.4862007,-0.260871896,18.88968,17.48429,16.77916,16.33514,16.03166,5.33752E+17,GALAXY,0.06921994
1.23765E+18,140.6523874,-0.409034021,17.37607,15.38924,14.49638,14.05562,13.754,5.33738E+17,GALAXY,0.05401488
1.23765E+18,140.6445771,-0.367493404,19.43969,17.45425,16.72105,16.46125,16.35042,8.39147E+18,STAR,3.47E-05
1.23765E+18,140.5553221,-0.363392763,19.19744,17.38991,16.5222,16.1044,15.76866,5.33742E+17,GALAXY,0.05697802
1.23765E+18,140.6429983,-0.391841278,18.45704,16.95176,16.18399,15.78938,15.48631,5.33741E+17,GALAXY,0.05547222
1.23765E+18,140.6872414,-0.348833369,17.87958,15.88301,14.96762,14.56076,14.19129,5.33727E+17,GALAXY,0.05826412
1.23765E+18,140.793899,-0.233913055,19.07243,17.30405,16.67058,16.31857,16.24574,8.39136E+18,GALAXY,0
1.23765E+18,140.6863863,-0.314574819,19.25983,18.01261,17.60108,17.37259,17.15626,5.33731E+17,GALAXY,0.05425712
1.23765E+18,140.7256499,-0.347959748,19.39907,17.61804,16.77091,16.36656,16.0639,5.33729E+17,GALAXY,0.05622546
1.23765E+18,140.7555612,-0.392462444,19.48196,17.91656,17.14093,16.79074,16.54914,5.3373E+17,GALAXY,0.05608779
1.23765E+18,140.8564988,-0.366996872,17.73214,16.56104,16.15572,16.0174,15.97974,8.39146E+18,STAR,2.47E-05
1.23765E+18,140.9272728,-0.371108587,19.24025,17.4901,16.79823,16.50859,16.42019,8.39146E+18,STAR,2.11E-05
1.23765E+18,140.937099,-0.335597674,19.36558,18.43032,18.14631,18.04952,17.96801,8.39146E+18,STAR,0.000733825
1.23765E+18,140.8228531,-0.412590375,19.36894,18.18853,17.77249,17.60771,17.58224,8.39146E+18,STAR,0.00010491
1.23765E+18,140.8479572,-0.403476254,18.84261,17.13993,16.30097,15.91062,15.59971,5.33729E+17,GALAXY,0.05357334
1.23765E+18,141.0368236,-0.306611726,17.97857,16.64374,16.1141,15.9301,15.84823,8.39145E+18,STAR,0.000336848
1.23765E+18,141.046491,-0.260688442,17.41166,16.25522,15.81211,15.64843,15.57794,8.39145E+18,STAR,0.000190905
1.23765E+18,141.2151319,-0.293463452,18.80724,18.54743,18.19271,17.41421,16.83796,5.33725E+17,STAR,8.33E-05
1.23765E+18,141.3458099,-0.291512802,18.48,17.58365,17.27679,17.16139,17.14831,4.30438E+18,STAR,0.001215742
1.23765E+18,141.4246154,-0.291829499,18.22767,16.73606,16.21484,16.03397,15.95553,8.39144E+18,STAR,6.38E-05
1.23765E+18,141.5363236,-0.233441778,15.02931,13.94382,13.65606,13.56899,13.55131,5.33725E+17,STAR,7.64E-05
1.23765E+18,141.5520934,-0.303784979,17.33374,16.11395,15.69085,15.52707,15.48766,8.39143E+18,STAR,0.000335512
1.23765E+18,141.5704161,-0.390565837,18.50243,17.4371,17.11854,17.01306,16.96882,8.39143E+18,STAR,5.52E-05
1.23765E+18,141.579445,-0.289402976,18.65302,17.37628,16.89001,16.72902,16.65409,8.39143E+18,STAR,6.14E-05
1.23765E+18,141.6231969,-0.244667875,19.15793,18.22342,17.92394,17.81661,17.77579,4.30436E+18,STAR,0.00022179
1.23765E+18,141.7134564,-0.289938236,18.09355,16.73529,16.13562,15.87129,15.7311,8.39143E+18,STAR,0.000772936
1.23765E+18,141.7461191,-0.352950472,18.05861,16.67021,16.12371,15.90073,15.7981,8.39143E+18,STAR,5.79E-05
1.23765E+18,141.8169188,-0.335145309,17.92253,16.69358,16.17705,15.81853,15.61902,5.33719E+17,GALAXY,0.07113355
1.23765E+18,141.8822446,-0.401743068,18.85843,17.65781,17.25605,17.1085,17.07829,8.39142E+18,STAR,0.000523584
1.23765E+18,242.8441955,0.57609204,18.81041,17.67215,16.94762,16.56813,16.36027,3.88585E+17,GALAXY,0.08704116
1.23765E+18,243.0152789,0.58100316,18.0859,16.33366,15.55504,15.24452,14.85317,3.88584E+17,GALAXY,0.081332
1.23765E+18,243.2090854,0.480297438,18.15116,16.95901,16.42523,16.11519,15.91488,3.88597E+17,GALAXY,0.04464509
1.23765E+18,243.4534383,0.531445027,17.26935,15.89643,15.24282,14.90456,14.65771,3.88597E+17,GALAXY,0.0159473
1.23765E+18,243.5881354,0.446408876,18.87395,16.80976,15.7918,15.26463,14.89552,3.89682E+17,GALAXY,0.06457475
1.23765E+18,243.8145719,0.487326499,19.05217,17.66051,16.92275,16.55271,16.2909,3.89681E+17,GALAXY,0.08606863
1.23765E+18,243.8832572,0.523269436,18.59486,16.57177,15.55558,15.10024,14.76123,3.89691E+17,GALAXY,0.08618289
1.23765E+18,244.0151276,0.530783894,19.10467,17.75596,17.16467,16.81223,16.57493,3.89691E+17,GALAXY,0.05601535
1.23765E+18,244.2827005,0.448411312,19.03095,17.85392,17.13677,16.63836,16.33913,3.89696E+17,GALAXY,0.04436139
1.23765E+18,244.3301606,0.595102016,19.4657,18.13213,17.3938,16.92343,16.62072,3.89694E+17,GALAXY,0.05573868
1.23765E+18,244.5891408,0.447219095,19.05671,16.90704,15.85826,15.41632,15.06966,3.89701E+17,GALAXY,0.1077243
1.23765E+18,244.7326071,0.506395146,18.59883,17.55639,17.18933,16.89819,16.7819,3.89713E+17,GALAXY,0.05730921
1.23765E+18,244.8538107,0.576518271,17.93445,16.56997,16.27248,16.30166,16.33196,3.89712E+17,STAR,0.000125263
1.23765E+18,245.1772475,0.516164641,17.25904,15.98777,15.33128,14.89795,14.64877,3.89724E+17,GALAXY,0.04720536
1.23765E+18,245.3674814,0.603245063,19.09113,16.98532,15.94002,15.48813,15.1388,3.89722E+17,GALAXY,0.08554257
1.23765E+18,245.3873129,0.607900708,19.0608,17.02987,16.01581,15.56765,15.2098,4.09924E+17,GALAXY,0.0851291
1.23765E+18,245.5729179,0.634573683,18.015,16.36308,15.48377,15.05141,14.7341,3.89733E+17,GALAXY,0.08401904
1.23765E+18,245.4611363,0.585923231,19.36492,18.5877,18.25007,17.79633,17.77599,4.09933E+17,GALAXY,0.09818234
1.23765E+18,245.5852386,0.599764179,18.51782,17.35199,16.7283,16.32196,16.14362,3.89734E+17,GALAXY,0.08430589
1.23765E+18,245.6745092,0.522536162,19.4916,18.19922,17.58405,17.20428,17.06231,4.09934E+17,GALAXY,0.08541545
1.23765E+18,245.591028,0.598423863,18.5319,17.18664,16.59973,16.23042,16.0556,4.09935E+17,GALAXY,0.08452586
1.23765E+18,245.5975244,0.467776423,19.38443,17.8307,17.05964,16.63286,16.37666,3.89735E+17,GALAXY,0.09292811
1.23765E+18,245.6586727,0.555562723,19.4646,18.17426,17.37352,16.92524,16.60017,3.89734E+17,GALAXY,0.131195
1.23765E+18,245.8596014,0.555843764,17.41245,16.0596,15.35836,14.97045,14.71353,4.09944E+17,GALAXY,0.08057082
1.23765E+18,245.9671384,0.45372762,19.2715,17.13848,16.09148,15.60754,15.23862,4.09957E+17,GALAXY,0.08552414
1.23765E+18,245.9209825,0.628685299,19.16143,17.70458,16.78586,16.35131,16.01427,4.09944E+17,GALAXY,0.1208174
1.23765E+18,246.2525596,0.440843399,18.10238,16.92593,16.48871,16.26902,16.39104,4.09961E+17,GALAXY,0.01726725
1.23765E+18,246.5618746,0.616344633,18.96216,17.47507,16.68241,16.20701,15.92003,4.0996E+17,GALAXY,0.09176008
1.23765E+18,246.7905356,0.460495352,18.45914,16.93781,16.15888,15.74736,15.43394,4.09967E+17,GALAXY,0.04977439
1.23765E+18,247.221742,0.599280127,19.20669,17.2748,16.35227,15.95594,15.64832,4.0999E+17,GALAXY,0.07302662
1.23765E+18,247.464461,0.53401919,18.27537,17.17958,16.74973,16.61147,16.55201,4.09988E+17,STAR,0.000307725
1.23765E+18,247.7607528,0.579297259,18.63175,16.49174,15.44168,14.93902,14.54916,4.10002E+17,GALAXY,0.07072996
1.23765E+18,247.7728317,0.590353172,18.68136,17.55202,17.10183,16.85038,16.73599,3.9192E+17,GALAXY,0.0718553
1.23765E+18,247.8880702,0.523784463,17.71008,16.31207,15.71326,15.41017,15.25982,3.91918E+17,GALAXY,0.02424728
1.23765E+18,247.8855108,0.479461976,19.21927,17.13734,15.99068,15.50959,15.12641,3.91921E+17,GALAXY,0.1213813
1.23765E+18,247.974147,0.473694586,18.94864,17.85852,17.26998,16.90341,16.67437,3.9192E+17,GALAXY,0.09045754
1.23765E+18,248.4171825,0.632461576,18.68971,16.64985,15.67168,15.20748,14.87538,3.91942E+17,GALAXY,0.07370619
1.23765E+18,248.8204356,0.509345359,18.2662,17.0853,16.65942,16.42858,16.29562,3.91947E+17,GALAXY,0.03196613
1.23765E+18,248.9006183,0.448219217,19.41874,18.07626,17.37203,16.94366,16.67534,3.91951E+17,GALAXY,0.07421819
1.23765E+18,249.1757565,0.434246176,17.28652,15.81415,15.10433,14.79436,14.53293,3.91966E+17,GALAXY,0.02491173
1.23765E+18,249.4448068,0.559359469,18.71948,17.55414,17.30496,17.22806,17.23412,3.91975E+17,STAR,0.000183543
1.23765E+18,249.3674317,0.598925113,19.09706,17.77982,17.04774,16.61146,16.33603,3.91978E+17,GALAXY,0.087736
1.23765E+18,249.9247124,0.569995031,17.94584,16.49217,15.79313,15.35205,15.10167,3.91986E+17,GALAXY,0.07265304
1.23765E+18,249.9570255,0.544093037,18.96026,17.7632,17.09258,16.68676,16.45612,3.91987E+17,GALAXY,0.1185048
1.23765E+18,183.1284794,0.894221059,18.64436,17.51769,17.0997,16.86598,16.75537,3.23255E+17,GALAXY,0.02115763
1.23765E+18,183.1905636,1.042468923,17.38297,16.23515,15.73472,15.53258,15.42869,3.72234E+18,STAR,0.000503785
1.23765E+18,183.1967692,0.884657482,18.09121,17.0017,16.58055,16.38665,16.30112,3.72234E+18,STAR,0.000298846
1.23765E+18,183.206955,1.01289853,18.25596,17.34032,17.06561,16.98586,16.94468,3.63811E+17,STAR,8.28E-05
1.23765E+18,183.3473174,0.904422541,17.26677,15.80221,15.14163,14.8751,14.72092,3.72235E+18,STAR,0.000988675
1.23765E+18,183.3592872,0.878706515,17.0367,16.03521,15.64889,15.50744,15.42819,3.72235E+18,STAR,0.00022855
1.23765E+18,183.4562002,0.911030788,18.22386,17.03208,16.66794,16.52439,16.44918,3.63821E+17,STAR,0.000245347
1.23765E+18,183.4148602,0.977690425,17.94286,16.38789,15.60124,15.20284,14.88383,3.23277E+17,GALAXY,0.06433231
1.23765E+18,183.5228325,0.987768743,18.75003,17.43898,16.92415,16.71519,16.59794,3.72237E+18,STAR,1.22E-05
1.23765E+18,183.5742254,0.935610449,17.78028,16.8235,16.42209,16.26898,16.20489,3.72237E+18,STAR,0.000402202
1.23765E+18,183.5925747,0.941488514,17.5627,16.41533,16.00614,15.87675,15.83095,3.23277E+17,STAR,5.65E-06
1.23765E+18,183.615732,0.856717592,15.62566,14.62289,14.40543,14.34665,14.34383,3.2328E+17,STAR,0.000886851
1.23765E+18,183.4881159,0.959952642,19.45505,18.3164,17.92207,17.74978,17.70813,3.6495E+17,STAR,0.000112091
1.23765E+18,183.6828015,0.933185635,17.35422,16.09344,16.12705,16.16092,16.18971,3.72237E+18,STAR,0.000499144
1.23765E+18,183.6544327,0.943336587,19.13852,17.77377,17.18109,16.93602,16.81094,3.72237E+18,STAR,0.000424086
1.23765E+18,183.8028674,0.879355999,18.111,17.131,16.7934,16.67099,16.59887,3.72238E+18,STAR,0.000694728
1.23765E+18,183.8668444,1.017248914,17.60475,15.86455,15.0045,14.56491,14.20343,3.23291E+17,GALAXY,0.04795333
1.23765E+18,183.8747077,1.014297851,19.49347,17.88009,17.30737,17.06693,16.95613,3.63832E+17,STAR,9.04E-05
1.23765E+18,183.9491681,0.881226931,18.72029,17.78755,17.53648,17.41848,17.3771,3.63831E+17,STAR,0.000377695
1.23765E+18,184.0475941,1.024105069,18.72425,17.4931,17.07596,16.92282,16.86075,3.63833E+17,STAR,0.000591114
1.23765E+18,184.0143045,0.991458599,18.76571,17.23066,16.48529,16.07815,15.77335,3.233E+17,GALAXY,0.04802909
1.23765E+18,184.1835442,0.971832314,18.4435,17.53333,17.2703,17.1638,17.08986,3.72239E+18,STAR,0.000184223
